podcast_youtube_id,podcast_name,podcast_number,published_at,description
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4wNjIzRDA1OTQ2M0UyODEw,"Dídac Lee, de Figueras al FC Barcelona  - Podcast 134",134,2020-04-05T15:12:02Z,"Tenemos el honor de haber entrevistado a Didac Lee, emprendedor, inversor, co-fundador de Galdana Ventures, co-fundador de Tradeinn, fundador de Inspirit y miembro directivo del FC Barcelona.  Didac nos cuenta su historia, desde sus orígenes e infancia en Figueres, cómo su pasión por la tecnología lo lleva a sus primeros proyectos, hasta su llegada al FC Barcelona. 

Index:
00:00:00 Intro
00:00:57 El comienzo de Dídac
00:07:32 El primer negocio de Dídac
00:18:21 El caso de Tradeinn y David Martín
00:29:45 Caso Matrix y Zyncro
00:37:21 Venta de Zyncro
00:40:49 FHIOS
00:41:42 Galdana Ventures, fondo de fondos
00:48:20 La importancia del networking
00:56:22 Ser Board Member del FC Barcelona
01:00:04 ¿Qué es más importante, las ideas o la ejecución? 
01:03:25 ¿Es un buen momento para invertir ahora mismo? (COVID19)

Suscríbete al canal: https://cutt.ly/itnigyt 

Vídeo: https://youtu.be/5qwcM_8_GG4
Nuestra newsletter: https://cutt.ly/itnignl 
Twitter: https://cutt.ly/itnigtw 
Instagram: https://www.instagram.com/itnig/"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4wQjA4QkVEQ0RFREIzMjFC,El futuro del sector de hostelería - Podcast 135,135,2020-04-01T15:06:29Z,"Esta semana hablamos sobre la situación actual del sector de restauración y el futuro que deberá enfrentar tras la crisis del COVID-19.  Hemos invitado a Eva Ballarín, experta y consultora de la industria, y Yassir Rais, CEO y fundador de SyraCoffee.

Index:
00:00:00 Intro
00:00:59  ¿Cuál es la situación para el sector hostelero en este momento de paro total? ¿Cómo tiene que actuar en esta situación? 
00:07:10 ERE y ERTE, ¿la única opción de recorte?
00:18:23 ¿Cómo saldremos de esta?, cuando se acaba el estado de alarma,  ¿siguen cerrados los locales de hostelería? 
00:24:01 ¿Cómo  afectan el take way o el delivery en las cadenas de restauración? 
00:30:42 Normalmente, en los restaurantes ¿dónde está el cuello de botella? 
00:33:45 ¿Qué porcentaje de delivery tienen los restaurantes?  ¿cómo gestiona la cocina? ¿En este caso se gestiona igual? 
00:38:09 Robotización en negocios como Syra Coffee.
00:43:26 Las ""dark kitchen""
00:48:19 ¿Cuál es el clave para conseguir que lleguen los clientes a tu negocio? 
00:50:10 ¿Es importante TripAdvisor, Google My Business...? 
00:53:24 ¿Cómo en el 2020 la tecnología ayuda a captar clientes?  

Suscríbete al canal: https://cutt.ly/itnigyt  

Vídeo: https://youtu.be/Ee0P0jouO7Q
Nuestra newsletter: https://cutt.ly/itnignl 
Twitter: https://cutt.ly/itnigtw 
Instagram: https://www.instagram.com/itnig/"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS41QTQ4QTIyM0Y1RTBGMUNE,Invertir en tiempos de crisis y la vida de Jordi Altimira - Podcast 133,133,2020-03-26T15:10:12Z,"Suscríbete al canal: https://cutt.ly/itnigyt  

Otra semana confinados pero nada nos para! Zoom podcast con Jordi Altimira, CEO de UpBizor y General Partner de Lánzame Capital. Jordi es consultor, formador, inversor y emprendedor.  Es fundador de Altirnergy, BMF Business School, y UpBizor. 
Jordi nos cuenta su trayectoria y experiencias en sus diferentes facetas: de ingeniero industrial al mundo financiero. Nos explica en qué consiste el trabajo de alguien que trabaja en banca de inversión. También hablamos de qué tipo de inversiones son importantes ahora, y en qué consiste las tesis de desinversión. 

Episode Index:
00:00:41 ¿Quién es Jordi Altimira?
00:03:31 ¿Cómo un ingeniero decide dedicarse al mundo financiero?
00:06:09 ¿En qué consiste trabajar en banca de inversión?
00:08:42 Inversión en tiempos de crisis. ¿Cuándo invertir?
00:14:05 Homogeneización de criterio y asimetría de información como oportunismo 
00:15:44 ¿Cuántas empresas se saltan la tesis de inversión?
00:19:38 Stocks y su compra 
00:21:43 Trayectoria emprendedora de Jordi Altimira: primera empresa, evolución y venta
00:40:00 MBAs ¿merecen la pena? 
00:42:10 ¿Cómo empiezas a invertir?
00:44:21 Proyecto de Lánzame Capital ¿qué es un pledge fund?
00:46:04 UpBizor
00:48:23 ¿De dónde sale el dinero de un pledge fund? ¿Cómo funciona?
00:55:26 Tesis de desinversión
00:56:11 Startups en la actualidad con la crisis del COVID 19

¿Te gusta nuestro contenido? Suscríbete  y compártelo! 

Vídeo: https://youtu.be/g25DbF73uE4
Nuestra newsletter: https://cutt.ly/itnignl 
Twitter: https://cutt.ly/itnigtw 
Instagram: https://www.instagram.com/itnig/"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5CRjBFOTUzQTE4Mjg3RUJF,El mundo startup tras el COVID-19 - Podcast 132,132,2020-03-22T22:24:17Z,"Esta semana de cuarentena tenemos un podcast edición especial, via Zoom, con Bernat Farrero (CEO de Itnig), Jordi Romero (CEO de Factorial), Juan Rodríguez (CEO de Camaloon), Oriol Vinzia (CEO de Andjoy), y Carina Szpilka (GP de KFund). 
Nos hemos juntado para comentar la situación del COVID-19 y cómo se ve el panorama presente y futuro para el sector de startups y fondos. 

Index:
00:00:00 Intro
00:03:07 Visión de los fondos de inversión frente a la crisis actual. (Visión de Carina, de KFund)
00:06:34 Empresas que ven una oportunidad en la crisis.
00:09:12 El caso de Andjoy frente al cierre de gimnasios. Visión de Oriol Vinzia. 
00:15:32 ¿Cómo debe actuar una compañía con una gran carga operacional frente a la crisis? Visión de Juan Rodríguez.
00:18:24 Ventajas y desventajas para el sector tecnológico. 
00:21:57 Fundraising y Venture Capital 
00:29:51 Visión de otros mercados a nivel global 
00:34:54 Comunicación con todo el equipo en tiempos de crisis
00:38:37 El proceso de adaptación al trabajo en remoto 
00:47:18 ¿Cómo actúa el Gobierno para ayudar a las empresas?
00:50:00 Sector bancario

Suscríbete al canal: https://cutt.ly/itnigyt  

Vídeo: https://youtu.be/cGype5kSmf4
Nuestra newsletter: https://cutt.ly/itnignl 
Twitter: https://cutt.ly/itnigtw 
Instagram: https://www.instagram.com/itnig/"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5ENUI5OTFCQkYxNDUxQjQ3,De Schibsted a MediQuo con Bruno Cuevas- Podcast 131,131,2020-03-12T14:53:19Z,"Suscríbete al canal: https://cutt.ly/itnigyt  

Nos ha visitado Bruno Cuevas, co-fundador y co-CEO de MediQuo, una plataforma de chat entre pacientes y profesionales de la salud. 

Un porcentaje considerable de las interacciones médico-paciente no requiere una visita en persona. La única razón por la que nos subimos a un automóvil y vamos al ""médico"" es porque estamos acostumbrados, y el placebo de llegar al hospital es tranquilizador.

En el futuro, los hospitales y centros de salud estarán abiertos para consultas específicas en persona o procedimientos específicos.

Lo mismo ocurre con la teleterapia. Los profesionales de la salud mental y sus pacientes necesitan un vínculo estrecho y una confianza inquebrantable entre ellos. La suposición común es que generar confianza con otra persona sin interacción múltiple en persona puede parecer ridículo en este momento, pero no lo es.

Hay una oportunidad increíble para alguien dispuesto a construir software de nicho para programar, administrar y brindar tratamiento médico en línea.

¿Te gusta nuestro contenido? Suscríbete  y compártelo! 

Vídeo: https://youtu.be/uYKanpeTjBI
Nuestra newsletter: https://cutt.ly/itnignl 
Twitter: https://cutt.ly/itnigtw 
Instagram: https://www.instagram.com/itnig/"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS43RjdBQTMwNUUwRTA1QkE3,Salida de Holaluz a la bolsa con Oriol Vila - Podcast 130,130,2020-03-06T14:59:36Z,"Suscríbete al canal: https://cutt.ly/itnigyt

Nos ha vuelto a visitar Oriol Vila, CEO y cofundador de Holaluz, compañía de servicios de energía 100% verde. Oriol nos habla de la transición energética o los mitos sobre la energía verde, además de explicarnos el proceso de creación de la empresa, su evolución y los planes a futuro, y cómo ha sido su reciente salida a la bolsa.

¿Te gusta nuestro contenido? Suscríbete  y compártelo!
Nuestra newsletter: https://cutt.ly/itnignl
Twitter: https://cutt.ly/itnigtw
Instagram: https://www.instagram.com/itnig/
Vídeo: https://youtu.be/s34EDdHEHM4"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5CMDk1Q0MxREYyOTVEOTZF,Bootstrapping con Metricool - Podcast 129,129,2020-03-02T10:49:51Z,"Suscríbete al canal: https://cutt.ly/itnigyt  

Ha venido Juan Pablo Tejela, fundador y CEO de Metricool, una plataforma de analítica para social media, herramienta clave en el marketing digital. Metricool ha crecido a convertirse en un Saas utilizado por miles de usuarios a lo bootstrap, es decir, sin necesidad de levantar capital. Juan Pablo nos da insight del mundo de social media y nos explica las métricas relevantes que una empresa tiene que tener en cuenta.

¿Te gusta nuestro contenido? Suscríbete  y compártelo!   

Nuestra newsletter: https://cutt.ly/itnignl  
Twitter: https://cutt.ly/itnigtw 
Instagram: https://www.instagram.com/itnig/ 
Vídeo: https://youtu.be/zmIGg0uJVOo"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5DODY2Qzc5Mzc1QkZEQ0NF,La discográfica digital de Esteve Lombarte - Podcast 128,128,2020-02-21T13:11:19Z,"Suscríbete al canal: https://cutt.ly/itnigyt  

La semana pasada nos ha visitado Esteve Lombarte, fundador y CEO de Acqustic, una plataforma que digitaliza las tareas de una discográfica, con el objetivo de impulsar carreras musicales.  La app permite a los artistas emergentes encontrar nuevas oportunidades de conciertos, entrevistas y presentaciones. Esteve nos cuenta con detalle cómo nace el proyecto, cómo evoluciona y cuáles son los objetivos a futuro. 

¿Te gusta nuestro contenido? Suscríbete  y compártelo!   

Nuestra newsletter: https://cutt.ly/itnignl  
Twitter: https://cutt.ly/itnigtw 
Instagram: https://www.instagram.com/itnig/ 
 Vídeo: https://youtu.be/_jm7utAO6Ak"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS40MzEwNkU4RUE0MjhBRjg4,El fenómeno Softonic con Tomás Diago - Podcast 127,127,2020-02-17T10:35:27Z,"Suscríbete al canal: https://cutt.ly/itnigyt

Tomás Diago, pionero en Internet en España, ha visitado nuestro podcast. 

En 1997, época en la que tenías que ir al Hipercor a comprar cajas de software, Tomás Diago funda Softonic como proyecto de universidad. Desde un simple sitio web de descarga de software a convertirse en una de las compañías de Internet más grandes del mundo con más de 100 millones de usuarios al mes. 
En 2016 funda Danel Capital, donde es actualmente el CEO.

 
¿Te gusta nuestro contenido? Suscríbete  y compártelo! 

Nuestra newsletter: https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
Instagram: https://www.instagram.com/itnig/
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/nir3klCIiM4"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS40ODU2MTBGM0M5MkIwQzU0,Los inicios de VOLAVA con Joel Balague - Podcast 125,125,2020-01-31T15:07:52Z,"Suscríbete al canal: https://cutt.ly/itnigyt

Hemos tenido visita de Joel Balague, CEO y fundador de VOLAVA, una plataforma de ejercicios interactivos de cycling desde la comodidad de casa con servicio streaming directo de un gimnasio real. 

El negocio de bicicletas parte de la conveniencia de poder interactuar con un entrenador y usuarios reales, sin renunciar a la comodidad de no depender de un horario ni desplazamiento hasta un gimansio. Tras el éxito del negocio americano Peloton, Volava proyecta un gran crecimiento y alcance de usuarios alrededor de Europa. 

VOLAVA está levantando una ronda con Crowd Angel. https://www.volava.com/

 
¿Te gusta nuestro contenido? Suscríbete  y compártelo! 

Nuestra newsletter: https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
Instagram: https://www.instagram.com/itnig/
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/qb5VaV2i0W8"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44REI4QUZDRDI5MDc4Q0NF,"El destino de los buscadores de apartamentos, Apartum y Sergi Villaubí - Podcast 126",126,2020-01-30T14:58:10Z,"Suscríbete al canal: https://cutt.ly/itnigyt

Ha venido al podcast Sergi Villaubí, emprendedor y fundador de Apartum: el primer comparador de apartamentos turísticos en internet. 
""El Trivago de apartamentos turísticos"" como él mismo lo explica. Nos habla de su experiencia en el sector travel, del nicho comparador, de la cadena de valor y de cómo se ha ido modificando el proceso de experiencia de usuario con plataformas como Booking o Airbnb. 
También nos cuenta de su nueva aventura con Monstera, una tienda de plantas de interior. ¡Mucha suerte Sergi!
 
¿Te gusta nuestro contenido? Suscríbete  y compártelo! 

Nuestra newsletter: https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
Instagram: https://www.instagram.com/itnig/
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/4HOOAhkBhus"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5FQjcyRDZBMEMyNTY3OTdE,La historia de Nubelo y la vida de Francesc Font - Podcast 124,124,2020-01-27T10:14:06Z,"Suscríbete al canal: https://cutt.ly/itnigyt

Nos ha visitado Francesc Font, emprendedor y cofundador de Nubelo: un marketplace de freelancers para España y Latinoamerica que fue vendido a freelancer.com
Nos comparte su viaje como emprendedor y todo su aprendizaje a través de diferentes proyectos en diferentes áreas. Desde una plataforma para captación de talento hasta el té matcha, Francesc lo llama un ""virus"" al no poder resistirse a nuevos proyectos!
 
¿Te gusta nuestro contenido? Suscríbete  y compártelo! 

Nuestra newsletter: https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
Instagram: https://www.instagram.com/itnig/
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/82bQOdqjRx4"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44M0Q5MzQ0QTcwQzFDMjc5,Growth Hacking con Luis Díaz del Dedo - Podcast 123,123,2020-01-19T18:37:42Z,"Suscríbete al canal: https://cutt.ly/itnigyt

La semana pasada nos ha visitado Luis Díaz del Dedo, CEO de Product Hackers, una agencia  que hace despegar negocios digitales. https://producthackers.com/es/

Luis habla de todo lo que ha aprendido sobre Growth Hacking estos años y cómo lo aplica en sus estrategias de productos digitales para el crecimiento de sus clientes. 

Luis presentó su libro ""Growth Hacking: supera el reto de crear productos digitales exponenciales” con nosotros en una mesa redonda con expertos en Growth como Aida Rakhmetulaeva, Daniel Peris  y Gerard Comptedur. 
 
¿Te gusta nuestro contenido? Suscríbete  y compártelo! 

Nuestra newsletter: https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
Instagram: https://www.instagram.com/itnig/
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/X6gTSGEd2Dk"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5BQzRBQzNEOTgzNTU2QkZB,El origen de Factorial con Jordi Romero - Podcast 122,122,2020-01-14T15:56:54Z,"Suscríbete al canal: https://cutt.ly/itnigyt

Por fin os traemos la historia de Jordi Romero, CEO de Factorial y copresentador del podcast de Itnig. Le hemos dado un aire más informal para que veáis desde dentro qué es lo que llevo a Bernat Farrero y a Jordi a emprender.

¿Tienes alguna duda que no hayamos resuelto?

03:15 - Historia de Jordi
12:40 - Historia de Redbooth

Suscríbete a nuestra newsletter para saber más: 
https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/jFGnx-JpjTc"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4zNEMzQ0FDREY1MkE1RkQ1,Alquiler de barcos con Octavi Uyà de Nautal - Podcast 121,121,2020-01-03T15:02:16Z,"Suscríbete al canal: https://cutt.ly/itnigyt

Nautal comienza como una idea basada en el Airbnb de los barcos. Esta semana, Octavi Uyà nos cuenta cómo dejó el entorno corporativo para lanzarse a montar Nautal.

Además, actualmente se encuentran en medio de una ronda de inversión a través de Crowdcube donde puedes ver muchos más detalles sobre su negocio: https://www.crowdcube.com/companies/nautal/pitches/qBJOpq

Suscríbete a nuestra newsletter para saber más: 
https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk

Video: https://youtu.be/yOLw6ncCJwY"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS45MEI3NjgzMTVFQkZGODYx,Los orígenes de Blablacar con Vincent Rosso - Podcast 120,120,2019-12-23T10:15:32Z,"https://cutt.ly/itnigyt

Esta semana hablamos con Vincent Rosso, ex-General Manager de Blablacar en España. Nos cuenta cómo empezó trabajando en el confort de grandes corporaciones e hizo el salto a montar su propio negocio en España en plena crisis, cofundando finalmente Blablacar.  

Suscríbete a nuestra newsletter para saber más: 
https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5ENjg3MEUyQ0IzODMzQThB,Fintech de ahorro e inversión con David Riudor de Goin - Podcast 119,119,2019-12-17T14:13:23Z,"Suscríbete: https://cutt.ly/itnigyt

Esta semana echamos un vistazo a Goin, una popular fintech que permite a los usuarios ahorrar e invertir. David Riudor tiene como objetivo hacer que la gente pueda conseguir sus objetivos más fácilmente. Dicen que Goin tiene una rentabilidad muy superior a los neobancos y nosotros indagamos por qué.

Si quieres echarle un vistazo a Goin, consigue 5€ utilizando el código de descuento ITNIG y descargando la app con este link: https://goin.app/

Suscríbete a nuestra newsletter para saber más: 
https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk


Vídeo: https://youtu.be/q8kF5Q1YcJ8"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS41MzJFNEYxODEyNzA0QUUx,Cambiar las reglas de las rebajas con Rafa Blanc de Vasquiat - Podcast 118,118,2019-12-09T11:31:10Z,"Suscríbete: https://cutt.ly/itnigyt

Invertir la temporada de rebajas es el reto que se ha planteado Rafa Blanc, fundador y CEO de Vasquiat. Centrado en el mercado de lujo, la plataforma une a marcas con consumidores ofreciéndoles la posibilidad de comprar con descuento antes de que salga la temporada.

El proyecto está cofundado por Blanca Miró, influencer de moda que aporta el criterio de selección dando un valor añadido diferencial a Vasquiat con el que pretenden darle la vuelta a las reglas de las rebajas.

Suscríbete a nuestra newsletter para saber más: https://cutt.ly/itnignl
Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/sQq39yonYF8"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5EODkyNDMzRkJBNkQ2NkMz,Vender zapatillas en Kickstarter: el caso Tropicfeel - Podcast 117,117,2019-12-02T10:59:34Z,"Suscríbete: https://cutt.ly/itnigyt

Crowdfunding hay de varios tipos. Normalmente hablamos de equity crowdfunding que es el que invierte en una empresa a cambio de participaciones, pero en este caso, trataremos el crowdfunding de recompensa o de producto (a través de Kickstarter o Indiegogo). Tropicfeel nace en Kickstarter para asegurar que podrían suministrar unas zapatillas dedicadas al viajero e iterativamente ha ido desarrollando campañas de crowdfunding para financiar su creación.

Alberto Espinós es el CEO y fundador de Tropicfeel y pretende convertirse en la marca de referencia para el viajero al estilo Patagonia o Coronel Tapioca. Descubre cómo consigue vender zapatillas en Kickstarter y crecer en otras vertientes.

Suscríbete a nuestra newsletter para saber más: https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/5vip2UJTc8A"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5BRUVCN0E0MzEwQzAwNjMy,Cómo funciona Badi con Carlos Pierre - CEO y fundador - Podcast 116,116,2019-11-25T11:32:35Z,"Suscríbete: https://cutt.ly/itnigyt

Badi comenzó siendo el Tinder de compañeros de piso y tiene la visión de convertirse en la solución todo en uno para el alquiler de habitaciones. Esta semana Carlos Pierre, CEO de Badi viene a nuestro estudio a comentar cómo intenta disrumpir en un mercado concurrido y tradicionalmente gestionado por agencias.

Bernat Farrero (CEO de Itnig) y César Migueláñez (Director de Producto de Factorial) entran a analizar un modelo de negocio que tras haber levantado en torno a €40M, no tiene definida la forma de monetizar pero que ha centrado su atención en la adquisición de clientes y dominio de mercado.

Suscríbete a nuestra newsletter para saber más: https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/WpTh1jdHCEE"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS41NUMwNTVERDNBRDc4REM0,Monetizar los Free Tours con Juan Castillo de Guruwalk - Podcast 115,115,2019-11-15T19:50:22Z,"Suscríbete: https://cutt.ly/itnigyt

Guruwalk es un marketplace de Free Tours, es decir, un portal en el que guías turísticos y viajeros pueden conectar para realizar visitas de libre pago (vamos, basado en propinas). Juan Castillo, CEO y fundador de la empresa, está seguro de que su mercado es monopolístico y que para sobrevivir, Guruwalk tiene que convertirse en dominador.

En este podcast, Bernat Farrero (CEO de Itnig) y Pablo Hernández (Media Manager de Itnig) entran a conversar sobre temas como la monetización de los Free Tours, los retos y competencia de Guruwalk y mucho más.

Suscríbete a nuestra newsletter: https://cutt.ly/itnignl
Más: http://itnig.net

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/X6S-Tk-IimE"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4wQTI4OEZFRUE0Q0Q3ODQw,Adquirir clientes con cupones con Alejandro Fresneda de Mr. Noow - Podcast 114,114,2019-11-11T11:22:07Z,"Suscríbete: https://cutt.ly/itnigyt

En el podcast de esta semana, Alejandro Fresneda, CEO y fundador de Mr. Noow se pasa por nuestros estudios para analizar el negocio del preorder en restaurantes focalizándose en las comidas de trabajadores. Este es un sector en el que no han entrado las empresas de delivery y que como argumenta Alejandro, sería muy complicado que entraran en este sector.

Tomamos esta oportunidad para debatir cómo balancear el crecimiento de la base de clientes frente a incrementar los ingresos por usuarios a largo plazo.

Suscríbete a nuestra newsletter: https://cutt.ly/itnignl
Más: http://itnig.net

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk

Vídeo: https://youtu.be/srZ6Wc6AMq0"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4xRDJGOTc4RkUxMzUwMUFG,Abrir 2000 franquicias con Eloi Gómez de Jeff - Podcast 113,113,2019-11-04T11:59:40Z,"Suscríbete: https://cutt.ly/itnigyt

Esta semana hablamos con Eloi Gómez, de Jeff (ex Mr Jeff). La empresa comenzó como una lavandería online que después de unos cambios y ajustes ha conseguido abrir más de 2.000 puntos de venta en tan solo 2 años.

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk
Instagram: https://cutt.ly/itnigig

Suscríbete a nuestra newsletter: https://cutt.ly/itnignl
Más: http://itnig.net"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4wMDkwRkI3NzExODA2MTFG,Cómo utilizar el modelo freemium para hacer crecer tu startup - Podcast 112,112,2019-10-28T10:55:44Z,"Suscríbete: https://cutt.ly/itnigyt

Definir la estrategia de monetización correcta es una de las cosas más complicadas para una startup así que en este podcast compartimos todos nuestros aprendizajes de probar el modelo de negocio Freemium por nosotros mismos!
El primer ejemplo que nos viene a la cabeza al pensar en una utilización inteligente del freemium es el de Dropbox ya que la empresa de almacenamiento en la nube utiliza la ampliación de las limitaciones freemium para incrementar su base de usuarios por referidos ganando viralidad.

Suscríbete a nuestra newsletter: https://cutt.ly/itnignl
Más: http://itnig.net
Podcast sobre Producto: https://cutt.ly/podcastldp
Vídeo: https://youtu.be/KFKIbxa3Fh8"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5ERkRDQjY0N0Y0Q0VFOTdC,Cómo acelerar el crecimiento de tu startup con Glovo y Ulabox,,2019-10-18T18:18:45Z,"Suscríbete: https://cutt.ly/itnigyt

Glovo y Ulabox son dos empresas que tienen modelos de negocio con un gran número de operaciones. Ulabox es un supermercado online que cuenta con un almacén y mandan la compra a cualquier punto de España mientras que Glovo realiza transportes dentro de las ciudades.

En este podcast, Eduard Cabanas (CFO de Ulabox) y Eduard Ros (CFO de Glovo) responden a temas como cómo preparar una empresa para un crecimiento rápido o qué métricas utilizan para asegurar que se mantienen en un buen camino.

Todos ellos pertenecen a BCNCFO, un grupo formado por los CFOs de las principales startups del ecosistema emprendedor y mediante el cual comparten experiencias y conocimiento, ofrecen soporte a otras startups en un early stage y realizan encuentros y actividades como punto de encuentro para talento e inversión internacional.

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk
Instagram: https://cutt.ly/itnigig
Facebook: https://cutt.ly/itnigfb"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5BRDg1NUY1OTY2QzgzOEM0,De Abiquo a Bwom con Helena Torras - Podcast 110,110,2019-10-14T08:41:31Z,"Suscríbete: https://cutt.ly/itnigyt

Esta semana entrevistamos a Helena Torras, ejecutiva, emprendedora e inversora en varios proyectos de entre los que destaca Abiquo y Bwom. Jordi Romero (CEO de Factorial) y Bernat Farrero (CEO de Itnig) charlan con ella sobre sus inicios y sobre cómo ha ido cambiando su perfil.

Helena nos habla de sus aprendizajes en cada uno de los proyectos en los que ha estado. En concreto, entrando al detalle de Bwom, comenta las dificultades que tenía la startup centrada en femtech, en salud de la mujer comenzando por el suelo pélvico y utilizando distintas fórmulas de monetización.

Otra piedra de toque de la conversación se centra en la relación de las startups con las corporates y sobre las distintas formas de innovación en cada una de ellas. Además, aprovechamos para hablar del ecosistema emprendedor liderado por mujeres y de cómo una mujer puede levantar capital en un mundo tradicionalmente de hombres.

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk
Instagram: https://cutt.ly/itnigig
Facebook: https://cutt.ly/itnigfb

Suscríbete a nuestra newsletter: https://cutt.ly/itnignl
Vídeo: https://youtu.be/DFoZ1k7O6Lw"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS42NEZDNTU0RTRENDUzRjMz,Emprendedor e inversor con Y Combinator - Juanjo Mata - Podcast 109,109,2019-10-07T08:11:34Z,"Suscríbete: https://cutt.ly/itnigyt

Esta semana entrevistamos a Juanjo Mata quien nos cuenta su experiencia como emprendedor e inversor en Y Combinator, la aceleradora de startups más exitosa del mundo.

Bernat Farrero (CEO de Itnig) y Jordi Romero (CEO de Factorial) entran a comentar la vida de Juanjo que está llena de historias interesantes. Su experiencia va desde trabajar en Netscape, el embrión de Mozilla, a ser COO de Microverse, startup acelerada por Y Combinator (YC). Nos explicará cómo es un Demo Day y cómo ha llegado hasta ahí.


Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk
Instagram: https://cutt.ly/itnigig

Subscribe to our newsletter: https://cutt.ly/itnignl"
